Number, Time, Resource, NoOfElements, Type
284, 76060, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
285, 63787, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
286, 117526, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
287, 72133, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
288, 78524, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
289, 73325, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
290, 173980, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
291, 129959, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
292, 93202, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
293, 81640, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
294, 128727, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
295, 75749, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
296, 87180, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
297, 100876, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
298, 129508, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
299, 79907, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
300, 89694, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
301, 152411, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
302, 130029, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
303, 109782, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
304, 103520, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
305, 105394, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
306, 127915, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
307, 82802, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
308, 92520, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
309, 74146, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
310, 160024, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
311, 107779, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
312, 130831, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
313, 73836, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
314, 125821, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
315, 84595, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
316, 73976, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
317, 82261, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
318, 144225, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
319, 141510, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
320, 130309, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
321, 70009, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
322, 112667, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
323, 94774, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
324, 94994, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
325, 63426, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
326, 128326, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
327, 82992, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
328, 79186, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
329, 105895, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testDeleteOutPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
375, 112266, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
376, 67394, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
377, 57596, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2016%20of%2030/model/Model.arxml, 3, Save
378, 97489, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
379, 60762, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
380, 56283, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2017%20of%2030/model/Model.arxml, 3, Save
381, 89495, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
382, 82691, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
383, 51945, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
384, 106566, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
385, 70770, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
