Number, Time, Resource, NoOfElements, Type
205, 66011, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
206, 68185, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
207, 63797, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
208, 73294, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
209, 50914, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
210, 45754, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
211, 43029, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
212, 69478, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
213, 59359, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
214, 47528, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
215, 57886, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
216, 66512, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
217, 49802, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
218, 43470, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
219, 41867, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
220, 78825, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
221, 91438, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
222, 50383, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
223, 62495, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
224, 96728, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
225, 57215, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
226, 54701, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
227, 50162, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
228, 75869, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
229, 52917, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
230, 45253, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
231, 44201, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
232, 73946, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
233, 54039, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
234, 48099, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
235, 45564, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
236, 76581, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
237, 54781, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
238, 54901, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
239, 100594, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testDeleteProvidedPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
285, 58247, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
286, 53418, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
287, 41356, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2016%20of%2030/model/Model.arxml, 3, Save
288, 59098, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
289, 45734, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
290, 45564, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2017%20of%2030/model/Model.arxml, 3, Save
