Number, Time, Resource, NoOfElements, Type
1168, 57478, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
1169, 46718, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
1170, 70212, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
1171, 59321, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
1172, 53080, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
1173, 117621, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
1174, 86382, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
1175, 73047, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
1176, 138811, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
1177, 67947, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
1178, 49743, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
1179, 78557, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
1180, 81323, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
1181, 53180, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
1182, 76554, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
1183, 61316, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
1184, 47389, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
1185, 83877, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
1186, 60553, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
1187, 49794, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
1188, 87264, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
1189, 58010, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
1190, 46207, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
1191, 69561, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
1192, 55183, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
1193, 50264, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
1194, 63439, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
1195, 54232, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
1196, 45756, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
1197, 74159, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
1198, 57819, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
1199, 51036, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteBlock()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
1230, 65754, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
1231, 51607, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
1232, 77466, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
1233, 64221, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
1234, 59552, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
1235, 68929, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
1236, 60674, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
1237, 52599, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
1238, 57047, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
1239, 49534, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
1240, 59482, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
1241, 51497, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
1242, 107672, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
1243, 86923, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
1244, 129694, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
1245, 92093, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
1246, 105509, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
1247, 109055, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
1248, 86853, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
1249, 62938, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
1250, 85310, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
1251, 61155, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
1252, 108284, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
1253, 74921, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
1254, 123813, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
1255, 209884, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
1256, 77205, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
1257, 55304, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
1258, 63680, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
1259, 50585, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateBlock()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
1320, 59673, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
1321, 48110, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
1322, 45696, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 3, Save
1323, 46297, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 3, Save
1324, 52068, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
1325, 47229, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
1326, 45376, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 3, Save
1327, 45736, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 3, Save
1328, 50866, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
1329, 63759, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
1330, 44945, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
1331, 66705, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
1332, 65773, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
1333, 46458, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
1334, 46127, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
1335, 47179, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
1336, 51216, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
1337, 46618, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
1338, 45897, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
1339, 47049, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
1340, 64281, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
1341, 54573, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
1342, 48531, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
1343, 50716, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
1344, 86092, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
1345, 57398, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
1346, 48692, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
1347, 58019, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
1348, 65534, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
1349, 58540, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
1350, 48170, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
1351, 49583, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
1352, 88767, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
1353, 52949, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
1354, 47840, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
1355, 66856, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
1356, 150022, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
1357, 103114, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
1358, 122410, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
1359, 86784, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
1360, 111620, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
1361, 67236, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
1362, 82385, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
1363, 96712, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
1364, 96091, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
1365, 66846, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
1366, 58199, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
1367, 55535, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
1368, 108244, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
1369, 76965, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
1370, 71334, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
1371, 98335, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
1372, 118373, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
1373, 75442, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
1374, 57027, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
1375, 57017, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
1376, 106610, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
1377, 81013, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
1378, 73047, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
1379, 66906, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
1425, 183686, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
1426, 120847, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
1427, 67337, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
1428, 107152, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
1429, 76685, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
1430, 56736, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
1431, 102072, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
1432, 77346, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
1433, 78437, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
1434, 168347, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
1435, 125606, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
1436, 55154, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
1437, 111189, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
1438, 57989, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
1439, 50615, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
1440, 76604, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
1441, 59993, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
1442, 43672, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
1443, 94318, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
1444, 60995, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
1445, 48781, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
1446, 106680, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
1447, 73568, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
1448, 59182, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
1449, 89088, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
1450, 61816, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
1451, 46999, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
1452, 86984, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
1453, 59682, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
1454, 53731, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
1455, 119465, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
1456, 82756, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
1457, 64221, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
1458, 119274, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
1459, 75993, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
1460, 50675, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
1461, 179548, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
1462, 59311, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
1463, 44103, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
1464, 64261, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
1465, 52428, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
1466, 43873, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
1467, 92003, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
1468, 65413, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
1469, 51317, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
